257,0.2,1596
258,0.2,3884
261,0.2,1553
262,0.2,776
263,0.2,8588
265,0.2,776
266,0.2,7811
267,0.2,2330
268,0.2,1553
270,0.2,7035
271,0.2,630922
266,0.4,83429
266,0.8,99225
265,1.2,63143
266,1.2,2330
267,1.2,3107
268,1.2,2330
269,1.2,1553
270,1.2,3150
271,1.2,1553
272,1.2,1553
273,1.2,1553
274,1.2,1596
275,1.2,1553
276,1.2,776
277,1.2,776
278,1.2,776
279,1.2,1596
280,1.2,776
281,1.2,1596
282,1.2,776
283,1.2,1596
284,1.2,2330
285,1.2,1553
286,1.2,1596
287,1.2,1596
288,1.2,776
289,1.2,1553
290,1.2,776
291,1.2,776
292,1.2,776
293,1.2,776
294,1.2,820
295,1.2,776
296,1.2,776
297,1.2,1510
298,1.2,820
299,1.2,1553
300,1.2,776
301,1.2,776
302,1.2,1553
303,1.2,776
304,1.2,820
305,1.2,776
306,1.2,1553
307,1.2,1596
308,1.2,1596
309,1.2,776
310,1.2,1553
311,1.2,1553
312,1.2,776
313,1.2,1596
314,1.2,2330
315,1.2,776
316,1.2,1596
317,1.2,1596
318,1.2,776
319,1.2,1596
320,1.2,776
321,1.2,776
322,1.2,1553
323,1.2,776
324,1.2,1596
326,1.2,776
327,1.2,1640
328,1.2,776
329,1.2,1596
330,1.2,776
331,1.2,1553
332,1.2,776
333,1.2,1597
334,1.2,776
335,1.2,1553
336,1.2,776
337,1.2,776
338,1.2,776
339,1.2,776
340,1.2,1596
341,1.2,776
342,1.2,1553
343,1.2,1553
344,1.2,1640
345,1.2,776
346,1.2,1553
347,1.2,776
348,1.2,820
349,1.2,1553
351,1.2,776
352,1.2,1553
354,1.2,1596
355,1.2,776
356,1.2,2331
357,1.2,776
358,1.2,1596
359,1.2,776
0,1.2,1596
1,1.2,4704
2,1.2,2330
3,1.2,2330
4,1.2,1596
5,1.2,2330
6,1.2,776
7,1.2,2373
9,1.2,3841
10,1.2,2373
11,1.2,776
12,1.2,820
13,1.2,776
14,1.2,820
15,1.2,820
16,1.2,1553
17,1.2,776
18,1.2,776
19,1.2,776
20,1.2,1553
21,1.2,776
22,1.2,2373
23,1.2,1553
24,1.2,776
25,1.2,776
26,1.2,776
27,1.2,776
28,1.2,1553
30,1.2,2373
32,1.2,1553
33,1.2,1553
34,1.2,1553
35,1.2,1596
37,1.2,776
38,1.2,1640
39,1.2,776
41,1.2,1553
42,1.2,776
43,1.2,776
44,1.2,1553
45,1.2,1596
47,1.2,776
48,1.2,1553
49,1.2,1553
50,1.2,1596
51,1.2,2330
52,1.2,1553
53,1.2,863
54,1.2,1553
55,1.2,776
56,1.2,776
57,1.2,1596
58,1.2,1553
59,1.2,2330
60,1.2,776
61,1.2,2373
62,1.2,1553
63,1.2,1553
64,1.2,1553
65,1.2,1553
66,1.2,4186
67,1.2,3927
68,1.2,2373
69,1.2,1553
70,1.2,1553
71,1.2,776
72,1.2,1596
73,1.2,2330
74,1.2,1553
75,1.2,2373
76,1.2,863
77,1.2,2330
78,1.2,776
79,1.2,820
80,1.2,1553
81,1.2,2330
82,1.2,776
83,1.2,2330
84,1.2,2373
85,1.2,2330
86,1.2,1553
87,1.2,1596
88,1.2,1553
89,1.2,1553
90,1.2,1596
91,1.2,1510
92,1.2,1553
93,1.2,1553
94,1.2,2287
95,1.2,1553
96,1.2,3150
97,1.2,776
98,1.2,1553
99,1.2,1597
100,1.2,2330
101,1.2,1596
102,1.2,776
103,1.2,1640
104,1.2,776
105,1.2,776
106,1.2,1553
107,1.2,776
108,1.2,1596
109,1.2,1553
110,1.2,820
111,1.2,1553
112,1.2,2330
113,1.2,2373
114,1.2,1553
115,1.2,776
116,1.2,1596
117,1.2,2330
118,1.2,1596
119,1.2,3107
120,1.2,776
121,1.2,2373
122,1.2,1596
123,1.2,1553
124,1.2,776
125,1.2,1596
127,1.2,1553
128,1.2,776
129,1.2,820
130,1.2,776
131,1.2,1553
132,1.2,1596
133,1.2,776
134,1.2,1640
135,1.2,2330
136,1.2,1596
137,1.2,2330
138,1.2,1553
139,1.2,820
140,1.2,776
141,1.2,776
142,1.2,1553
144,1.2,820
145,1.2,2330
146,1.2,820
147,1.2,1553
148,1.2,819
149,1.2,1510
150,1.2,776
151,1.2,1553
152,1.2,1553
153,1.2,733
154,1.2,1553
155,1.2,2374
156,1.2,1553
157,1.2,863
158,1.2,1596
159,1.2,1640
160,1.2,1553
161,1.2,776
162,1.2,1553
163,1.2,3150
164,1.2,1553
165,1.2,1553
166,1.2,776
167,1.2,1596
168,1.2,1553
169,1.2,1596
170,1.2,1596
171,1.2,776
173,1.2,820
174,1.2,1553
176,1.2,1596
177,1.2,776
178,1.2,776
179,1.2,1596
180,1.2,820
181,1.2,1553
182,1.2,776
183,1.2,1596
184,1.2,1553
185,1.2,2416
186,1.2,776
187,1.2,2330
188,1.2,820
189,1.2,1553
190,1.2,1597
191,1.2,776
192,1.2,1553
193,1.2,776
194,1.2,1596
195,1.2,2330
196,1.2,1596
197,1.2,1553
198,1.2,1596
199,1.2,2330
200,1.2,1596
201,1.2,1553
202,1.2,2330
203,1.2,2373
204,1.2,1553
205,1.2,2373
206,1.2,820
207,1.2,1553
208,1.2,3150
209,1.2,2330
210,1.2,1553
211,1.2,1597
212,1.2,2330
213,1.2,776
214,1.2,2373
215,1.2,1596
216,1.2,1553
217,1.2,3927
218,1.2,1553
219,1.2,776
220,1.2,1596
221,1.2,776
222,1.2,2330
223,1.2,2330
224,1.2,1596
225,1.2,2373
226,1.2,1596
227,1.2,1553
228,1.2,1553
230,1.2,1596
232,1.2,776
233,1.2,1553
234,1.2,1596
235,1.2,1553
236,1.2,2373
237,1.2,776
238,1.2,1596
239,1.2,3107
240,1.2,3107
241,1.2,2373
242,1.2,2330
243,1.2,2373
244,1.2,2373
245,1.2,819
246,1.2,776
247,1.2,820
248,1.2,1553
249,1.2,776
250,1.2,1596
251,1.2,776
252,1.2,1597
253,1.2,1639
254,1.2,1640
255,1.2,1596
256,1.2,1596
257,1.2,820
258,1.2,1553
259,1.2,776
260,1.2,1596
261,1.2,1553
262,1.2,1640
263,1.2,2330
264,1.2,1597
265,1.2,1553
266,1.2,1596
267,1.2,863
268,1.2,1553
269,1.2,1553
270,1.2,1596
271,1.2,1553
272,1.2,1553
273,1.2,2416
274,1.2,1553
275,1.2,1596
276,1.2,2330
277,1.2,776
278,1.2,1596
279,1.2,776
280,1.2,1596
281,1.2,2330
282,1.2,1553
283,1.2,3193
284,1.2,776
285,1.2,2330
286,1.2,1596
287,1.2,2330
288,1.2,1553
289,1.2,820
290,1.2,1553
291,1.2,776
292,1.2,3193
293,1.2,1553
294,1.2,1553
295,1.2,820
296,1.2,1553
297,1.2,1553
298,1.2,1683
299,1.2,3193
300,1.2,820
301,1.2,820
302,1.2,776
303,1.2,3927
304,1.2,776
305,1.2,776
306,1.2,776
307,1.2,1597
308,1.2,776
309,1.2,820
310,1.2,1553
312,1.2,820
313,1.2,1596
315,1.2,776
317,1.2,776
318,1.2,820
319,1.2,819
320,1.2,1553
321,1.2,776
322,1.2,1596
323,1.2,1553
324,1.2,820
325,1.2,1640
326,1.2,776
327,1.2,776
328,1.2,1553
329,1.2,820
330,1.2,776
331,1.2,776
332,1.2,820
333,1.2,776
334,1.2,820
335,1.2,776
336,1.2,820
337,1.2,776
339,1.2,1553
341,1.2,776
343,1.2,1640
344,1.2,820
345,1.2,820
346,1.2,1639
347,1.2,1640
348,1.2,820
349,1.2,2460
350,1.2,4880
351,1.2,3150
352,1.2,2330
353,1.2,2373
354,1.2,5438
355,1.2,3107
356,1.2,14027
357,1.2,26762
358,1.2,7898
359,1.2,4661
0,1.2,3150
1,1.2,10142
2,1.2,7035
3,1.2,7768
4,1.2,16357
5,1.2,27665
-1,0.0,681949
